"occurences","queries","contexts.name","contexts.count"
14,"paynearme","waiting-support-parent-paying",1
14,"paynearme","waiting-support-parent-receiving",1
14,"paynearme","waiting-support-type",1
14,"paynearme","waiting-support-employment-status",1
14,"paynearme","waiting-support-general-inquiries",1
14,"paynearme","request-type",1
14,"I do not have an account set up so I do not have a pin number","waiting-restart-conversation",4
14,"I do not have an account set up so I do not have a pin number","waiting-feedback-root",3
14,"I do not have an account set up so I do not have a pin number","waiting-support-employer",1
14,"I do not have an account set up so I do not have a pin number","waiting-support-parent-paying",1
14,"I do not have an account set up so I do not have a pin number","waiting-support-parent-receiving",1
14,"I do not have an account set up so I do not have a pin number","waiting-support-type",1
14,"I do not have an account set up so I do not have a pin number","waiting-support-employment-status",1
14,"I do not have an account set up so I do not have a pin number","waiting-support-general-inquiries",1
14,"I do not have an account set up so I do not have a pin number","request-type",1
14,"Sign up to pay it won't let me con plete","waiting-restart-conversation",4
14,"Sign up to pay it won't let me con plete","waiting-feedback-root",3
14,"Sign up to pay it won't let me con plete","waiting-support-employer",1
14,"Sign up to pay it won't let me con plete","waiting-support-parent-paying",1
14,"Sign up to pay it won't let me con plete","waiting-support-parent-receiving",1
14,"Sign up to pay it won't let me con plete","waiting-support-type",1
14,"Sign up to pay it won't let me con plete","waiting-support-employment-status",1
14,"Sign up to pay it won't let me con plete","waiting-support-general-inquiries",1
14,"Sign up to pay it won't let me con plete","request-type",1
14,"Can i send money gram ","waiting-restart-conversation",4
14,"Can i send money gram ","waiting-feedback-root",3
14,"Can i send money gram ","waiting-support-employer",1
14,"Can i send money gram ","waiting-support-parent-paying",1
14,"Can i send money gram ","waiting-support-parent-receiving",1
14,"Can i send money gram ","waiting-support-type",1
14,"Can i send money gram ","waiting-support-employment-status",1
14,"Can i send money gram ","waiting-support-general-inquiries",1
14,"Can i send money gram ","request-type",1
14,"Payment methods to pay child support in Mississippi that’s acceptable ","waiting-restart-conversation",4
14,"Payment methods to pay child support in Mississippi that’s acceptable ","waiting-feedback-root",3
14,"Payment methods to pay child support in Mississippi that’s acceptable ","waiting-support-employer",1
14,"Payment methods to pay child support in Mississippi that’s acceptable ","waiting-support-parent-paying",1
14,"Payment methods to pay child support in Mississippi that’s acceptable ","waiting-support-parent-receiving",1
14,"Payment methods to pay child support in Mississippi that’s acceptable ","waiting-support-type",1
14,"Payment methods to pay child support in Mississippi that’s acceptable ","waiting-support-employment-status",1
14,"Payment methods to pay child support in Mississippi that’s acceptable ","waiting-support-general-inquiries",1
14,"Payment methods to pay child support in Mississippi that’s acceptable ","request-type",1
14,"I'm the parent making payments.","waiting-restart-conversation",4
14,"I'm the parent making payments.","waiting-feedback-root",3
14,"I'm the parent making payments.","waiting-support-employer",1
14,"I'm the parent making payments.","waiting-support-parent-paying",1
14,"I'm the parent making payments.","waiting-support-parent-receiving",1
14,"I'm the parent making payments.","waiting-support-type",1
14,"I'm the parent making payments.","waiting-support-employment-status",1
14,"I'm the parent making payments.","waiting-support-general-inquiries",1
14,"I'm the parent making payments.","request-type",1
14,"What is cash medical?","waiting-restart-conversation",4
14,"What is cash medical?","waiting-feedback-root",3
14,"What is cash medical?","waiting-support-employer",1
14,"What is cash medical?","waiting-support-parent-paying",1
14,"What is cash medical?","waiting-support-parent-receiving",1
14,"What is cash medical?","waiting-support-type",1
14,"What is cash medical?","waiting-support-employment-status",1
14,"What is cash medical?","waiting-support-general-inquiries",1
14,"What is cash medical?","request-type",1
14,"Form to pay ","waiting-restart-conversation",4
14,"Form to pay ","waiting-feedback-root",3
14,"Form to pay ","waiting-support-employer",1
14,"Form to pay ","waiting-support-parent-paying",1
14,"Form to pay ","waiting-support-parent-receiving",1
14,"Form to pay ","waiting-support-type",1
14,"Form to pay ","waiting-support-employment-status",1
14,"Form to pay ","waiting-support-general-inquiries",1
14,"Form to pay ","request-type",1
14,"How do you make child support payments online","waiting-restart-conversation",4
14,"How do you make child support payments online","waiting-feedback-root",3
14,"How do you make child support payments online","waiting-support-employer",1
14,"How do you make child support payments online","waiting-support-parent-paying",1
14,"How do you make child support payments online","waiting-support-parent-receiving",1
14,"How do you make child support payments online","waiting-support-type",1
14,"How do you make child support payments online","waiting-support-employment-status",1
14,"How do you make child support payments online","waiting-support-general-inquiries",1
14,"How do you make child support payments online","request-type",1
