"occurences","queries","contexts.name","contexts.count"
8,"I am a father and I want to know what can I do to be able to see my children .. the mother is giving me a hard time... I pay child support ","waiting-support-parent-receiving",1
8,"I am a father and I want to know what can I do to be able to see my children .. the mother is giving me a hard time... I pay child support ","waiting-pmtmethods-cash",1
8,"I am a father and I want to know what can I do to be able to see my children .. the mother is giving me a hard time... I pay child support ","waiting-support-phone-number",1
8,"I am a father and I want to know what can I do to be able to see my children .. the mother is giving me a hard time... I pay child support ","waiting-support-no-phone-number",1
8,"how to terminate or appeal payments","ticketinfo",2
8,"how to terminate or appeal payments","waiting-support-employment-status",2
8,"how to terminate or appeal payments","waiting-open-csc-location-services",1
8,"how to terminate or appeal payments","waiting-support-retry-phone-number",1
8,"how to terminate or appeal payments","waiting-support-retry-email",1
8,"how to terminate or appeal payments","waiting-support-employer",1
8,"how to terminate or appeal payments","request-type",1
8,"how to terminate or appeal payments","waiting-support-parent-paying",1
8,"how to terminate or appeal payments","waiting-open-csc-employer-payments",1
8,"how to terminate or appeal payments","waiting-open-csc-full-services",1
8,"how to terminate or appeal payments","waiting-support-parent-receiving",1
8,"how to terminate or appeal payments","waiting-pmtmethods-cash",1
8,"how to terminate or appeal payments","waiting-support-phone-number",1
8,"how to terminate or appeal payments","waiting-support-no-phone-number",1
8,"how to terminate or appeal payments or reevaluting ","ticketinfo",2
8,"how to terminate or appeal payments or reevaluting ","waiting-support-employment-status",2
8,"how to terminate or appeal payments or reevaluting ","waiting-open-csc-location-services",1
8,"how to terminate or appeal payments or reevaluting ","waiting-support-retry-phone-number",1
8,"how to terminate or appeal payments or reevaluting ","waiting-support-retry-email",1
8,"how to terminate or appeal payments or reevaluting ","waiting-support-employer",1
8,"how to terminate or appeal payments or reevaluting ","request-type",1
8,"how to terminate or appeal payments or reevaluting ","waiting-support-parent-paying",1
8,"how to terminate or appeal payments or reevaluting ","waiting-open-csc-employer-payments",1
8,"how to terminate or appeal payments or reevaluting ","waiting-open-csc-full-services",1
8,"how to terminate or appeal payments or reevaluting ","waiting-support-parent-receiving",1
8,"how to terminate or appeal payments or reevaluting ","waiting-pmtmethods-cash",1
8,"how to terminate or appeal payments or reevaluting ","waiting-support-phone-number",1
8,"how to terminate or appeal payments or reevaluting ","waiting-support-no-phone-number",1
8,"Bye","ticketinfo",2
8,"Bye","waiting-support-employment-status",2
8,"Bye","waiting-open-csc-location-services",1
8,"Bye","waiting-support-retry-phone-number",1
8,"Bye","waiting-support-retry-email",1
8,"Bye","waiting-support-employer",1
8,"Bye","request-type",1
8,"Bye","waiting-support-parent-paying",1
8,"Bye","waiting-open-csc-employer-payments",1
8,"Bye","waiting-open-csc-full-services",1
8,"Bye","waiting-support-parent-receiving",1
8,"Bye","waiting-pmtmethods-cash",1
8,"Bye","waiting-support-phone-number",1
8,"Bye","waiting-support-no-phone-number",1
8,"Goodbye ","ticketinfo",2
8,"Goodbye ","waiting-support-employment-status",2
8,"Goodbye ","waiting-open-csc-location-services",1
8,"Goodbye ","waiting-support-retry-phone-number",1
8,"Goodbye ","waiting-support-retry-email",1
8,"Goodbye ","waiting-support-employer",1
8,"Goodbye ","request-type",1
8,"Goodbye ","waiting-support-parent-paying",1
8,"Goodbye ","waiting-open-csc-employer-payments",1
8,"Goodbye ","waiting-open-csc-full-services",1
8,"Goodbye ","waiting-support-parent-receiving",1
8,"Goodbye ","waiting-pmtmethods-cash",1
8,"Goodbye ","waiting-support-phone-number",1
8,"Goodbye ","waiting-support-no-phone-number",1
