"occurences","queries","contexts.name","contexts.count"
25,"I want to check my case ","waiting-pmtmethods-debit-card",2
25,"I want to check my case ","waiting-dirdep-confirm-form",1
25,"I want to check my case ","waiting-dirdep-learn-more",1
25,"I want to check my case ","waiting-pmts-general-non-custodial",1
25,"I want to check my case ","waiting-pmts-general-receive-payments",1
25,"I want to check my case ","waiting-support-revise-issue",1
25,"I want to check my case ","waiting-support-submit-issue",1
25,"I want to check my case ","ticketinfo",1
25,"I have questions about my case","waiting-feedback-root",5
25,"I have questions about my case","waiting-restart-conversation",5
25,"I have questions about my case","waiting-support-cancel-issue",2
25,"I have questions about my case","waiting-pmtmethods-debit-card",2
25,"I have questions about my case","waiting-dirdep-confirm-form",1
25,"I have questions about my case","waiting-dirdep-learn-more",1
25,"I have questions about my case","waiting-pmts-general-non-custodial",1
25,"I have questions about my case","waiting-pmts-general-receive-payments",1
25,"I have questions about my case","waiting-support-revise-issue",1
25,"I have questions about my case","waiting-support-submit-issue",1
25,"I have questions about my case","ticketinfo",1
25,"can you check the progress of my case","waiting-feedback-root",5
25,"can you check the progress of my case","waiting-restart-conversation",5
25,"can you check the progress of my case","waiting-support-cancel-issue",2
25,"can you check the progress of my case","waiting-pmtmethods-debit-card",2
25,"can you check the progress of my case","waiting-dirdep-confirm-form",1
25,"can you check the progress of my case","waiting-dirdep-learn-more",1
25,"can you check the progress of my case","waiting-pmts-general-non-custodial",1
25,"can you check the progress of my case","waiting-pmts-general-receive-payments",1
25,"can you check the progress of my case","waiting-support-revise-issue",1
25,"can you check the progress of my case","waiting-support-submit-issue",1
25,"can you check the progress of my case","ticketinfo",1
25,"Check case status","waiting-feedback-root",5
25,"Check case status","waiting-restart-conversation",5
25,"Check case status","waiting-support-cancel-issue",2
25,"Check case status","waiting-pmtmethods-debit-card",2
25,"Check case status","waiting-dirdep-confirm-form",1
25,"Check case status","waiting-dirdep-learn-more",1
25,"Check case status","waiting-pmts-general-non-custodial",1
25,"Check case status","waiting-pmts-general-receive-payments",1
25,"Check case status","waiting-support-revise-issue",1
25,"Check case status","waiting-support-submit-issue",1
25,"Check case status","ticketinfo",1
25,"My case","waiting-feedback-root",5
25,"My case","waiting-restart-conversation",5
25,"My case","waiting-support-cancel-issue",2
25,"My case","waiting-pmtmethods-debit-card",2
25,"My case","waiting-dirdep-confirm-form",1
25,"My case","waiting-dirdep-learn-more",1
25,"My case","waiting-pmts-general-non-custodial",1
25,"My case","waiting-pmts-general-receive-payments",1
25,"My case","waiting-support-revise-issue",1
25,"My case","waiting-support-submit-issue",1
25,"My case","ticketinfo",1
25,"Yes 2 weeks ago","waiting-feedback-root",5
25,"Yes 2 weeks ago","waiting-restart-conversation",5
25,"Yes 2 weeks ago","waiting-support-cancel-issue",2
25,"Yes 2 weeks ago","waiting-pmtmethods-debit-card",2
25,"Yes 2 weeks ago","waiting-dirdep-confirm-form",1
25,"Yes 2 weeks ago","waiting-dirdep-learn-more",1
25,"Yes 2 weeks ago","waiting-pmts-general-non-custodial",1
25,"Yes 2 weeks ago","waiting-pmts-general-receive-payments",1
25,"Yes 2 weeks ago","waiting-support-revise-issue",1
25,"Yes 2 weeks ago","waiting-support-submit-issue",1
25,"Yes 2 weeks ago","ticketinfo",1
25,"It’s been a year since I opened my case","waiting-feedback-root",5
25,"It’s been a year since I opened my case","waiting-restart-conversation",5
25,"It’s been a year since I opened my case","waiting-support-cancel-issue",2
25,"It’s been a year since I opened my case","waiting-pmtmethods-debit-card",2
25,"It’s been a year since I opened my case","waiting-dirdep-confirm-form",1
25,"It’s been a year since I opened my case","waiting-dirdep-learn-more",1
25,"It’s been a year since I opened my case","waiting-pmts-general-non-custodial",1
25,"It’s been a year since I opened my case","waiting-pmts-general-receive-payments",1
25,"It’s been a year since I opened my case","waiting-support-revise-issue",1
25,"It’s been a year since I opened my case","waiting-support-submit-issue",1
25,"It’s been a year since I opened my case","ticketinfo",1
25,"It’s been 3 months ","waiting-feedback-root",5
25,"It’s been 3 months ","waiting-restart-conversation",5
25,"It’s been 3 months ","waiting-support-cancel-issue",2
25,"It’s been 3 months ","waiting-pmtmethods-debit-card",2
25,"It’s been 3 months ","waiting-dirdep-confirm-form",1
25,"It’s been 3 months ","waiting-dirdep-learn-more",1
25,"It’s been 3 months ","waiting-pmts-general-non-custodial",1
25,"It’s been 3 months ","waiting-pmts-general-receive-payments",1
25,"It’s been 3 months ","waiting-support-revise-issue",1
25,"It’s been 3 months ","waiting-support-submit-issue",1
25,"It’s been 3 months ","ticketinfo",1
25,"I want to find out what’s going on with my case","waiting-feedback-root",5
25,"I want to find out what’s going on with my case","waiting-restart-conversation",5
25,"I want to find out what’s going on with my case","waiting-support-cancel-issue",2
25,"I want to find out what’s going on with my case","waiting-pmtmethods-debit-card",2
25,"I want to find out what’s going on with my case","waiting-dirdep-confirm-form",1
25,"I want to find out what’s going on with my case","waiting-dirdep-learn-more",1
25,"I want to find out what’s going on with my case","waiting-pmts-general-non-custodial",1
25,"I want to find out what’s going on with my case","waiting-pmts-general-receive-payments",1
25,"I want to find out what’s going on with my case","waiting-support-revise-issue",1
25,"I want to find out what’s going on with my case","waiting-support-submit-issue",1
25,"I want to find out what’s going on with my case","ticketinfo",1
25,"Check status ","waiting-feedback-root",5
25,"Check status ","waiting-restart-conversation",5
25,"Check status ","waiting-support-cancel-issue",2
25,"Check status ","waiting-pmtmethods-debit-card",2
25,"Check status ","waiting-dirdep-confirm-form",1
25,"Check status ","waiting-dirdep-learn-more",1
25,"Check status ","waiting-pmts-general-non-custodial",1
25,"Check status ","waiting-pmts-general-receive-payments",1
25,"Check status ","waiting-support-revise-issue",1
25,"Check status ","waiting-support-submit-issue",1
25,"Check status ","ticketinfo",1
