"occurences","queries","contexts.name","contexts.count"
22,"She’s been told not to do it we did it was Social Services that came out to the house and said that The house that the lady is in is not fit for","waiting-eppi-notifications",1
22,"She’s been told not to do it we did it was Social Services that came out to the house and said that The house that the lady is in is not fit for","waiting-eppi-fees",1
22,"She’s been told not to do it we did it was Social Services that came out to the house and said that The house that the lady is in is not fit for","waiting-eppi-activate",1
22,"She’s been told not to do it we did it was Social Services that came out to the house and said that The house that the lady is in is not fit for","waiting-eppi-replace-report",1
22,"She’s been told not to do it we did it was Social Services that came out to the house and said that The house that the lady is in is not fit for","waiting-eppi-get-card",1
22,"Why is my payments not being hibernate to me ","waiting-restart-conversation",5
22,"Why is my payments not being hibernate to me ","waiting-feedback-root",4
22,"Why is my payments not being hibernate to me ","waiting-pmtmethods-debit-card",3
22,"Why is my payments not being hibernate to me ","waiting-support-parent-receiving",1
22,"Why is my payments not being hibernate to me ","waiting-open-csc-location-services",1
22,"Why is my payments not being hibernate to me ","waiting-open-csc-no-service",1
22,"Why is my payments not being hibernate to me ","waiting-open-csc-full-services",1
22,"Why is my payments not being hibernate to me ","waiting-support-employer",1
22,"Why is my payments not being hibernate to me ","waiting-support-parent-paying",1
22,"Why is my payments not being hibernate to me ","waiting-open-csc-select-form",1
22,"Why is my payments not being hibernate to me ","waiting-dirdep-change",1
22,"Why is my payments not being hibernate to me ","waiting-dirdep-start",1
22,"Why is my payments not being hibernate to me ","waiting-dirdep-stop",1
22,"Why is my payments not being hibernate to me ","waiting-eppi-faq",1
22,"Why is my payments not being hibernate to me ","waiting-eppi-notifications",1
22,"Why is my payments not being hibernate to me ","waiting-eppi-fees",1
22,"Why is my payments not being hibernate to me ","waiting-eppi-activate",1
22,"Why is my payments not being hibernate to me ","waiting-eppi-replace-report",1
22,"Why is my payments not being hibernate to me ","waiting-eppi-get-card",1
22,"I haven’t received my child support ","waiting-restart-conversation",5
22,"I haven’t received my child support ","waiting-feedback-root",4
22,"I haven’t received my child support ","waiting-pmtmethods-debit-card",3
22,"I haven’t received my child support ","waiting-support-parent-receiving",1
22,"I haven’t received my child support ","waiting-open-csc-location-services",1
22,"I haven’t received my child support ","waiting-open-csc-no-service",1
22,"I haven’t received my child support ","waiting-open-csc-full-services",1
22,"I haven’t received my child support ","waiting-support-employer",1
22,"I haven’t received my child support ","waiting-support-parent-paying",1
22,"I haven’t received my child support ","waiting-open-csc-select-form",1
22,"I haven’t received my child support ","waiting-dirdep-change",1
22,"I haven’t received my child support ","waiting-dirdep-start",1
22,"I haven’t received my child support ","waiting-dirdep-stop",1
22,"I haven’t received my child support ","waiting-eppi-faq",1
22,"I haven’t received my child support ","waiting-eppi-notifications",1
22,"I haven’t received my child support ","waiting-eppi-fees",1
22,"I haven’t received my child support ","waiting-eppi-activate",1
22,"I haven’t received my child support ","waiting-eppi-replace-report",1
22,"I haven’t received my child support ","waiting-eppi-get-card",1
22,"Have not received child support in a month","waiting-restart-conversation",5
22,"Have not received child support in a month","waiting-feedback-root",4
22,"Have not received child support in a month","waiting-pmtmethods-debit-card",3
22,"Have not received child support in a month","waiting-support-parent-receiving",1
22,"Have not received child support in a month","waiting-open-csc-location-services",1
22,"Have not received child support in a month","waiting-open-csc-no-service",1
22,"Have not received child support in a month","waiting-open-csc-full-services",1
22,"Have not received child support in a month","waiting-support-employer",1
22,"Have not received child support in a month","waiting-support-parent-paying",1
22,"Have not received child support in a month","waiting-open-csc-select-form",1
22,"Have not received child support in a month","waiting-dirdep-change",1
22,"Have not received child support in a month","waiting-dirdep-start",1
22,"Have not received child support in a month","waiting-dirdep-stop",1
22,"Have not received child support in a month","waiting-eppi-faq",1
22,"Have not received child support in a month","waiting-eppi-notifications",1
22,"Have not received child support in a month","waiting-eppi-fees",1
22,"Have not received child support in a month","waiting-eppi-activate",1
22,"Have not received child support in a month","waiting-eppi-replace-report",1
22,"Have not received child support in a month","waiting-eppi-get-card",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-restart-conversation",5
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-feedback-root",4
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-pmtmethods-debit-card",3
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-support-parent-receiving",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-open-csc-location-services",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-open-csc-no-service",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-open-csc-full-services",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-support-employer",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-support-parent-paying",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-open-csc-select-form",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-dirdep-change",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-dirdep-start",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-dirdep-stop",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-eppi-faq",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-eppi-notifications",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-eppi-fees",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-eppi-activate",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-eppi-replace-report",1
22,"I have a current child support case, but I have not received my payment this month. How can I check on that? ","waiting-eppi-get-card",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-restart-conversation",5
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-feedback-root",4
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-pmtmethods-debit-card",3
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-support-parent-receiving",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-open-csc-location-services",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-open-csc-no-service",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-open-csc-full-services",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-support-employer",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-support-parent-paying",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-open-csc-select-form",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-dirdep-change",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-dirdep-start",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-dirdep-stop",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-eppi-faq",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-eppi-notifications",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-eppi-fees",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-eppi-activate",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-eppi-replace-report",1
22,"yes, I did not receive my child support for August and would like to have this investigated.","waiting-eppi-get-card",1
22,"Why is child support taking medical and child support payment out my check","waiting-restart-conversation",5
22,"Why is child support taking medical and child support payment out my check","waiting-feedback-root",4
22,"Why is child support taking medical and child support payment out my check","waiting-pmtmethods-debit-card",3
22,"Why is child support taking medical and child support payment out my check","waiting-support-parent-receiving",1
22,"Why is child support taking medical and child support payment out my check","waiting-open-csc-location-services",1
22,"Why is child support taking medical and child support payment out my check","waiting-open-csc-no-service",1
22,"Why is child support taking medical and child support payment out my check","waiting-open-csc-full-services",1
22,"Why is child support taking medical and child support payment out my check","waiting-support-employer",1
22,"Why is child support taking medical and child support payment out my check","waiting-support-parent-paying",1
22,"Why is child support taking medical and child support payment out my check","waiting-open-csc-select-form",1
22,"Why is child support taking medical and child support payment out my check","waiting-dirdep-change",1
22,"Why is child support taking medical and child support payment out my check","waiting-dirdep-start",1
22,"Why is child support taking medical and child support payment out my check","waiting-dirdep-stop",1
22,"Why is child support taking medical and child support payment out my check","waiting-eppi-faq",1
22,"Why is child support taking medical and child support payment out my check","waiting-eppi-notifications",1
22,"Why is child support taking medical and child support payment out my check","waiting-eppi-fees",1
22,"Why is child support taking medical and child support payment out my check","waiting-eppi-activate",1
22,"Why is child support taking medical and child support payment out my check","waiting-eppi-replace-report",1
22,"Why is child support taking medical and child support payment out my check","waiting-eppi-get-card",1
22,"I haven't received child support","waiting-restart-conversation",5
22,"I haven't received child support","waiting-feedback-root",4
